Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2026,24403.0,22620.0,23460.0,18235.0,19336.0,21948.0,22433.0,21889.0,26434.0,26540.0,27175.0,27407.0
2027,22624.0,23154.0,23855.0,18800.0,19349.0,21865.0,21131.0,20217.0,26275.0,26835.0,26757.0,28044.0
